district,name,state,statename,timestamp,dataname,data
413,Uttar Bastar Kanker,22,Chhattisgarh,05-05-2020,Cases,0
415,Narayanpur,22,Chhattisgarh,05-05-2020,Cases,0
416,Dakshin Bastar Dantewada,22,Chhattisgarh,05-05-2020,Cases,0
414,Bastar,22,Chhattisgarh,05-05-2020,Cases,0
722,Kondagaon,22,Chhattisgarh,05-05-2020,Cases,0
720,Gariaband,22,Chhattisgarh,05-05-2020,Cases,0
412,Dhamtari,22,Chhattisgarh,05-05-2020,Cases,0
723,Sukma,22,Chhattisgarh,05-05-2020,Cases,0
719,Balod,22,Chhattisgarh,05-05-2020,Cases,0
400,Koriya,22,Chhattisgarh,05-05-2020,Cases,0
402,Jashpur,22,Chhattisgarh,05-05-2020,Cases,0
407,Kabeerdham,22,Chhattisgarh,05-05-2020,Cases,6
405,Janjgir - Champa,22,Chhattisgarh,05-05-2020,Cases,0
718,Bemetara,22,Chhattisgarh,05-05-2020,Cases,0
715,Surajpur,22,Chhattisgarh,05-05-2020,Cases,6
721,Balodabazar,22,Chhattisgarh,05-05-2020,Cases,0
717,Mungeli,22,Chhattisgarh,05-05-2020,Cases,0
401,Surguja,22,Chhattisgarh,05-05-2020,Cases,0
716,Balrampur,22,Chhattisgarh,05-05-2020,Cases,0
417,Bijapur,22,Chhattisgarh,05-05-2020,Cases,0
403,Raigarh,22,Chhattisgarh,05-05-2020,Cases,0
467,Burhanpur,23,Madhya Pradesh,05-05-2020,Cases,34
420,Bhind,23,Madhya Pradesh,05-05-2020,Cases,0
432,Neemuch,23,Madhya Pradesh,05-05-2020,Cases,0
430,Rewa,23,Madhya Pradesh,05-05-2020,Cases,2
458,Guna,23,Madhya Pradesh,05-05-2020,Cases,0
459,Ashoknagar,23,Madhya Pradesh,05-05-2020,Cases,1
463,Singrauli,23,Madhya Pradesh,05-05-2020,Cases,0
462,Sidhi,23,Madhya Pradesh,05-05-2020,Cases,0
428,Damoh,23,Madhya Pradesh,05-05-2020,Cases,0
442,Rajgarh,23,Madhya Pradesh,05-05-2020,Cases,0
460,Shahdol,23,Madhya Pradesh,05-05-2020,Cases,2
450,Katni,23,Madhya Pradesh,05-05-2020,Cases,1
431,Umaria,23,Madhya Pradesh,05-05-2020,Cases,0
445,Sehore,23,Madhya Pradesh,05-05-2020,Cases,0
461,Anuppur,23,Madhya Pradesh,05-05-2020,Cases,2
453,Dindori,23,Madhya Pradesh,05-05-2020,Cases,1
452,Narsimhapur,23,Madhya Pradesh,05-05-2020,Cases,0
454,Mandla,23,Madhya Pradesh,05-05-2020,Cases,0
456,Seoni,23,Madhya Pradesh,05-05-2020,Cases,0
465,Alirajpur,23,Madhya Pradesh,05-05-2020,Cases,0
448,Harda,23,Madhya Pradesh,05-05-2020,Cases,1
457,Balaghat,23,Madhya Pradesh,05-05-2020,Cases,0
422,Datia,23,Madhya Pradesh,05-05-2020,Cases,0
425,Chhatarpur,23,Madhya Pradesh,05-05-2020,Cases,0
426,Panna,23,Madhya Pradesh,05-05-2020,Cases,1
491,Valsad,24,Gujarat,05-05-2020,Cases,6
480,Amreli,24,Gujarat,05-05-2020,Cases,0
489,The Dangs,24,Gujarat,05-05-2020,Cases,2
493,Tapi,24,Gujarat,05-05-2020,Cases,2
475,Surendranagar,24,Gujarat,05-05-2020,Cases,1
479,Junagadh,24,Gujarat,05-05-2020,Cases,0
728,Devbhumi Dwarka,24,Gujarat,05-05-2020,Cases,3
490,Navsari,24,Gujarat,05-05-2020,Cases,8
495,Daman,25,Daman & Diu,05-05-2020,Cases,0
494,Diu,25,Daman & Diu,05-05-2020,Cases,0
506,Bhandara,27,Maharashtra,05-05-2020,Cases,1
504,Wardha,27,Maharashtra,05-05-2020,Cases,0
508,Gadchiroli,27,Maharashtra,05-05-2020,Cases,0
511,Nanded,27,Maharashtra,05-05-2020,Cases,31
513,Parbhani,27,Maharashtra,05-05-2020,Cases,3
497,Nandurbar,27,Maharashtra,05-05-2020,Cases,18
580,Yadgir,29,Karnataka,05-05-2020,Cases,0
559,Raichur,29,Karnataka,05-05-2020,Cases,0
560,Koppal,29,Karnataka,05-05-2020,Cases,0
564,Haveri,29,Karnataka,05-05-2020,Cases,2
568,Shimoga,29,Karnataka,05-05-2020,Cases,0
570,Chikmagalur,29,Karnataka,05-05-2020,Cases,0
574,Hassan,29,Karnataka,05-05-2020,Cases,0
581,Kolar,29,Karnataka,05-05-2020,Cases,0
578,Chamarajanagar,29,Karnataka,05-05-2020,Cases,0
584,Ramanagara,29,Karnataka,05-05-2020,Cases,0
587,Lakshadweep,31,Lakshadweep,05-05-2020,Cases,0
631,Krishnagiri,33,Tamil Nadu,05-05-2020,Cases,2
630,Dharmapuri,33,Tamil Nadu,05-05-2020,Cases,2
621,Pudukkottai,33,Tamil Nadu,05-05-2020,Cases,1
637,Karaikal,34,Puducherry,05-05-2020,Cases,0
735,Mancherial,36,Telangana,05-05-2020,Cases,1
745,Wanaparthy,36,Telangana,05-05-2020,Cases,0
747,Yadadri Bhuvanagiri,36,Telangana,05-05-2020,Cases,0
542,Srikakulam,28,Andhra Pradesh,05-05-2020,Cases,5
543,Vizianagaram,28,Andhra Pradesh,05-05-2020,Cases,0
634,Yanam,34,Puducherry,05-05-2020,Cases,0
638,Nicobars,35,Andaman & Nicobar Islands,05-05-2020,Cases,0
519,Mumbai,27,Maharashtra,05-05-2020,Deaths,387
439,Indore,23,Madhya Pradesh,05-05-2020,Deaths,79
474,Ahmadabad,24,Gujarat,05-05-2020,Deaths,234
521,Pune,27,Maharashtra,05-05-2020,Deaths,119
110,Jaipur,8,Rajasthan,05-05-2020,Deaths,50
536,Hyderabad,36,Telangana,05-05-2020,Deaths,22
94,New Delhi,7,NCT of Delhi,05-05-2020,Deaths,1
98,South,7,NCT of Delhi,05-05-2020,Deaths,7
517,Thane,27,Maharashtra,05-05-2020,Deaths,21
603,Chennai,33,Tamil Nadu,05-05-2020,Deaths,21
95,Central,7,NCT of Delhi,05-05-2020,Deaths,0
444,Bhopal,23,Madhya Pradesh,05-05-2020,Deaths,16
113,Jodhpur,8,Rajasthan,05-05-2020,Deaths,14
588,Kasaragod,32,Kerala,05-05-2020,Deaths,0
146,Agra,9,Uttar Pradesh,05-05-2020,Deaths,15
342,Kolkata,19,West Bengal,05-05-2020,Deaths,40
486,Vadodara,24,Gujarat,05-05-2020,Deaths,27
632,Coimbatore,33,Tamil Nadu,05-05-2020,Deaths,1
548,Guntur,28,Andhra Pradesh,05-05-2020,Deaths,8
552,Kurnool,28,Andhra Pradesh,05-05-2020,Deaths,10
93,East,7,NCT of Delhi,05-05-2020,Deaths,0
492,Surat,24,Gujarat,05-05-2020,Deaths,31
157,Lucknow,9,Uttar Pradesh,05-05-2020,Deaths,1
10,Srinagar,1,Jammu & Kashmir,05-05-2020,Deaths,2
141,Gautam Buddha Nagar,9,Uttar Pradesh,05-05-2020,Deaths,0
127,Kota,8,Rajasthan,05-05-2020,Deaths,9
120,Tonk,8,Rajasthan,05-05-2020,Deaths,1
97,South West,7,NCT of Delhi,05-05-2020,Deaths,1
91,North,7,NCT of Delhi,05-05-2020,Deaths,0
589,Kannur,32,Kerala,05-05-2020,Deaths,1
633,Tiruppur,33,Tamil Nadu,05-05-2020,Deaths,0
605,Vellore,33,Tamil Nadu,05-05-2020,Deaths,1
9,Bandipore,1,Jammu & Kashmir,05-05-2020,Deaths,1
572,Bangalore,29,Karnataka,05-05-2020,Deaths,6
577,Mysore,29,Karnataka,05-05-2020,Deaths,0
628,Tirunelveli,33,Tamil Nadu,05-05-2020,Deaths,0
610,Erode,33,Tamil Nadu,05-05-2020,Deaths,3
114,Jaisalmer,8,Rajasthan,05-05-2020,Deaths,0
612,Dindigul,33,Tamil Nadu,05-05-2020,Deaths,0
550,Sri Potti Sriramulu Nell*,28,Andhra Pradesh,05-05-2020,Deaths,3
138,Meerut,9,Uttar Pradesh,05-05-2020,Deaths,7
125,Banswara,8,Rajasthan,05-05-2020,Deaths,0
533,Nizamabad,36,Telangana,05-05-2020,Deaths,1
341,Howrah,19,West Bengal,05-05-2020,Deaths,13
52,Sahibzada Ajit Singh Nag*,3,Punjab,05-05-2020,Deaths,2
87,Mewat,6,Haryana,05-05-2020,Deaths,0
516,Nashik,27,Maharashtra,05-05-2020,Deaths,12
505,Nagpur,27,Maharashtra,05-05-2020,Deaths,2
132,Saharanpur,9,Uttar Pradesh,05-05-2020,Deaths,0
547,Krishna,28,Andhra Pradesh,05-05-2020,Deaths,9
604,Kancheepuram,33,Tamil Nadu,05-05-2020,Deaths,2
609,Namakkal,33,Tamil Nadu,05-05-2020,Deaths,0
96,West,7,NCT of Delhi,05-05-2020,Deaths,0
702,Shahdara,7,NCT of Delhi,05-05-2020,Deaths,0
602,Thiruvallur,33,Tamil Nadu,05-05-2020,Deaths,0
614,Tiruchirappalli,33,Tamil Nadu,05-05-2020,Deaths,0
386,Khordha,21,Odisha,05-05-2020,Deaths,1
92,North East,7,NCT of Delhi,05-05-2020,Deaths,0
623,Madurai,33,Tamil Nadu,05-05-2020,Deaths,1
624,Theni,33,Tamil Nadu,05-05-2020,Deaths,1
748,Suryapet,36,Telangana,05-05-2020,Deaths,0
8,Baramula,1,Jammu & Kashmir,05-05-2020,Deaths,3
105,Bharatpur,8,Rajasthan,05-05-2020,Deaths,2
549,Prakasam,28,Andhra Pradesh,05-05-2020,Deaths,0
90,North West,7,NCT of Delhi,05-05-2020,Deaths,1
555,Belgaum,29,Karnataka,05-05-2020,Deaths,1
613,Karur,33,Tamil Nadu,05-05-2020,Deaths,0
618,Nagapattinam,33,Tamil Nadu,05-05-2020,Deaths,0
440,West Nimar,23,Madhya Pradesh,05-05-2020,Deaths,7
732,Palghar,27,Maharashtra,05-05-2020,Deaths,5
37,Jalandhar,3,Punjab,05-05-2020,Deaths,4
551,Y.S.R.,28,Andhra Pradesh,05-05-2020,Deaths,0
21,Jammu,1,Jammu & Kashmir,05-05-2020,Deaths,0
103,Jhunjhunun,8,Rajasthan,05-05-2020,Deaths,0
101,Bikaner,8,Rajasthan,05-05-2020,Deaths,1
620,Thanjavur,33,Tamil Nadu,05-05-2020,Deaths,0
537,Rangareddy,36,Telangana,05-05-2020,Deaths,2
546,West Godavari,28,Andhra Pradesh,05-05-2020,Deaths,0
88,Faridabad,6,Haryana,05-05-2020,Deaths,2
466,East Nimar,23,Madhya Pradesh,05-05-2020,Deaths,6
743,Vikarabad,36,Telangana,05-05-2020,Deaths,1
86,Gurugram,6,Haryana,05-05-2020,Deaths,0
140,Ghaziabad,9,Uttar Pradesh,05-05-2020,Deaths,2
337,North Twenty Four Pargan*,19,West Bengal,05-05-2020,Deaths,10
435,Ujjain,23,Madhya Pradesh,05-05-2020,Deaths,40
89,Palwal,6,Haryana,05-05-2020,Deaths,0
522,Ahmadnagar,27,Maharashtra,05-05-2020,Deaths,2
607,Viluppuram,33,Tamil Nadu,05-05-2020,Deaths,1
773,Pathankot,3,Punjab,05-05-2020,Deaths,1
218,Siwan,10,Bihar,05-05-2020,Deaths,0
122,Bhilwara,8,Rajasthan,05-05-2020,Deaths,2
404,Korba,22,Chhattisgarh,05-05-2020,Deaths,0
476,Rajkot,24,Gujarat,05-05-2020,Deaths,1
515,Aurangabad,27,Maharashtra,05-05-2020,Deaths,11
554,Chittoor,28,Andhra Pradesh,05-05-2020,Deaths,0
1,Kupwara,1,Jammu & Kashmir,05-05-2020,Deaths,0
147,Firozabad,9,Uttar Pradesh,05-05-2020,Deaths,3
703,South East Delhi,7,NCT of Delhi,05-05-2020,Deaths,2
482,Anand,24,Gujarat,05-05-2020,Deaths,6
481,Bhavnagar,24,Gujarat,05-05-2020,Deaths,5
531,Sangli,27,Maharashtra,05-05-2020,Deaths,1
627,Thoothukkudi,33,Tamil Nadu,05-05-2020,Deaths,2
553,Anantapur,28,Andhra Pradesh,05-05-2020,Deaths,4
345,Purba Medinipur,19,West Bengal,05-05-2020,Deaths,0
540,Warangal Urban,36,Telangana,05-05-2020,Deaths,0
595,Ernakulam,32,Kerala,05-05-2020,Deaths,1
742,Medchal-Malkajgiri,36,Telangana,05-05-2020,Deaths,1
164,Kanpur Nagar,9,Uttar Pradesh,05-05-2020,Deaths,5
704,Shamli,9,Uttar Pradesh,05-05-2020,Deaths,0
441,Barwani,23,Madhya Pradesh,05-05-2020,Deaths,0
583,Bangalore Rural,29,Karnataka,05-05-2020,Deaths,0
619,Thiruvarur,33,Tamil Nadu,05-05-2020,Deaths,0
744,Jogulamba Gadwal,36,Telangana,05-05-2020,Deaths,1
55,Chandigarh,4,Chandigarh,05-05-2020,Deaths,1
135,Moradabad,9,Uttar Pradesh,05-05-2020,Deaths,7
488,Bharuch,24,Gujarat,05-05-2020,Deaths,3
500,Buldana,27,Maharashtra,05-05-2020,Deaths,1
60,Dehradun,5,Uttarakhand,05-05-2020,Deaths,1
592,Malappuram,32,Kerala,05-05-2020,Deaths,1
608,Salem,33,Tamil Nadu,05-05-2020,Deaths,0
617,Cuddalore,33,Tamil Nadu,05-05-2020,Deaths,0
544,Visakhapatnam,28,Andhra Pradesh,05-05-2020,Deaths,0
39,Shahid Bhagat Singh Nagar,3,Punjab,05-05-2020,Deaths,1
449,Hoshangabad,23,Madhya Pradesh,05-05-2020,Deaths,4
591,Kozhikode,32,Kerala,05-05-2020,Deaths,0
599,Pathanamthitta,32,Kerala,05-05-2020,Deaths,0
534,Karimnagar,36,Telangana,05-05-2020,Deaths,0
129,Jhalawar,8,Rajasthan,05-05-2020,Deaths,0
437,Dewas,23,Madhya Pradesh,05-05-2020,Deaths,7
520,Raigarh,27,Maharashtra,05-05-2020,Deaths,3
579,Gulbarga,29,Karnataka,05-05-2020,Deaths,7
734,Nirmal,36,Telangana,05-05-2020,Deaths,0
13,Shupiyan,1,Jammu & Kashmir,05-05-2020,Deaths,0
185,Basti,9,Uttar Pradesh,05-05-2020,Deaths,1
473,Gandhinagar,24,Gujarat,05-05-2020,Deaths,3
625,Virudhunagar,33,Tamil Nadu,05-05-2020,Deaths,0
545,East Godavari,28,Andhra Pradesh,05-05-2020,Deaths,0
69,Panchkula,6,Haryana,05-05-2020,Deaths,0
139,Baghpat,9,Uttar Pradesh,05-05-2020,Deaths,0
582,Chikkaballapura,29,Karnataka,05-05-2020,Deaths,2
557,Bijapur,29,Karnataka,05-05-2020,Deaths,3
629,Kanniyakumari,33,Tamil Nadu,05-05-2020,Deaths,0
29,Una,2,Himachal Pradesh,05-05-2020,Deaths,0
705,Hapur,9,Uttar Pradesh,05-05-2020,Deaths,0
119,Ajmer,8,Rajasthan,05-05-2020,Deaths,1
470,Patan,24,Gujarat,05-05-2020,Deaths,1
558,Bidar,29,Karnataka,05-05-2020,Deaths,1
601,Thiruvananthapuram,32,Kerala,05-05-2020,Deaths,1
3,Leh(ladakh),37,Ladakh,05-05-2020,Deaths,0
11,Ganderbal,1,Jammu & Kashmir,05-05-2020,Deaths,0
154,Sitapur,9,Uttar Pradesh,05-05-2020,Deaths,0
112,Nagaur,8,Rajasthan,05-05-2020,Deaths,2
364,Ranchi,20,Jharkhand,05-05-2020,Deaths,2
419,Morena,23,Madhya Pradesh,05-05-2020,Deaths,0
501,Akola,27,Maharashtra,05-05-2020,Deaths,6
556,Bagalkot,29,Karnataka,05-05-2020,Deaths,1
539,Nalgonda,36,Telangana,05-05-2020,Deaths,0
41,Ludhiana,3,Punjab,05-05-2020,Deaths,5
142,Bulandshahr,9,Uttar Pradesh,05-05-2020,Deaths,1
134,Bijnor,9,Uttar Pradesh,05-05-2020,Deaths,1
343,South Twenty Four Pargan*,19,West Bengal,05-05-2020,Deaths,1
443,Vidisha,23,Madhya Pradesh,05-05-2020,Deaths,0
451,Jabalpur,23,Madhya Pradesh,05-05-2020,Deaths,3
510,Yavatmal,27,Maharashtra,05-05-2020,Deaths,0
565,Bellary,29,Karnataka,05-05-2020,Deaths,0
594,Thrissur,32,Kerala,05-05-2020,Deaths,0
2,Badgam,1,Jammu & Kashmir,05-05-2020,Deaths,0
102,Churu,8,Rajasthan,05-05-2020,Deaths,0
109,Dausa,8,Rajasthan,05-05-2020,Deaths,0
434,Ratlam,23,Madhya Pradesh,05-05-2020,Deaths,0
526,Solapur,27,Maharashtra,05-05-2020,Deaths,7
575,Dakshina Kannada,29,Karnataka,05-05-2020,Deaths,3
49,Amritsar,3,Punjab,05-05-2020,Deaths,3
47,Mansa,3,Punjab,05-05-2020,Deaths,0
327,Darjiling,19,West Bengal,05-05-2020,Deaths,1
487,Narmada,24,Gujarat,05-05-2020,Deaths,0
573,Mandya,29,Karnataka,05-05-2020,Deaths,0
606,Tiruvannamalai,33,Tamil Nadu,05-05-2020,Deaths,0
622,Sivaganga,33,Tamil Nadu,05-05-2020,Deaths,0
538,Mahabubnagar,36,Telangana,05-05-2020,Deaths,1
640,South Andaman,35,Andaman & Nicobar Islands,05-05-2020,Deaths,0
532,Adilabad,36,Telangana,05-05-2020,Deaths,0
736,Kamareddy,36,Telangana,05-05-2020,Deaths,0
137,Amroha,9,Uttar Pradesh,05-05-2020,Deaths,1
338,Hooghly,19,West Bengal,05-05-2020,Deaths,1
438,Dhar,23,Madhya Pradesh,05-05-2020,Deaths,1
563,Uttara Kannada,29,Karnataka,05-05-2020,Deaths,0
626,Ramanathapuram,33,Tamil Nadu,05-05-2020,Deaths,0
31,Solan,2,Himachal Pradesh,05-05-2020,Deaths,1
66,Nainital,5,Uttarakhand,05-05-2020,Deaths,0
197,Varanasi,9,Uttar Pradesh,05-05-2020,Deaths,1
355,Bokaro,20,Jharkhand,05-05-2020,Deaths,0
593,Palakkad,32,Kerala,05-05-2020,Deaths,0
596,Idukki,32,Kerala,05-05-2020,Deaths,0
600,Kollam,32,Kerala,05-05-2020,Deaths,0
611,The Nilgiris,33,Tamil Nadu,05-05-2020,Deaths,0
19,Udhampur,1,Jammu & Kashmir,05-05-2020,Deaths,1
48,Patiala,3,Punjab,05-05-2020,Deaths,1
165,Jalaun,9,Uttar Pradesh,05-05-2020,Deaths,0
226,Munger,10,Bihar,05-05-2020,Deaths,1
222,Begusarai,10,Bihar,05-05-2020,Deaths,0
312,Jorhat,18,Assam,05-05-2020,Deaths,0
433,Mandsaur,23,Madhya Pradesh,05-05-2020,Deaths,3
446,Raisen,23,Madhya Pradesh,05-05-2020,Deaths,3
484,Panch Mahals,24,Gujarat,05-05-2020,Deaths,3
524,Latur,27,Maharashtra,05-05-2020,Deaths,1
527,Satara,27,Maharashtra,05-05-2020,Deaths,2
38,Hoshiarpur,3,Punjab,05-05-2020,Deaths,2
70,Ambala,6,Haryana,05-05-2020,Deaths,2
162,Auraiya,9,Uttar Pradesh,05-05-2020,Deaths,0
191,Azamgarh,9,Uttar Pradesh,05-05-2020,Deaths,0
298,East Khasi Hills,17,Meghalaya,05-05-2020,Deaths,1
740,Sangareddy,36,Telangana,05-05-2020,Deaths,0
541,Khammam,36,Telangana,05-05-2020,Deaths,0
23,Chamba,2,Himachal Pradesh,05-05-2020,Deaths,0
74,Karnal,6,Haryana,05-05-2020,Deaths,1
150,Bareilly,9,Uttar Pradesh,05-05-2020,Deaths,1
187,Mahrajganj,9,Uttar Pradesh,05-05-2020,Deaths,0
104,Alwar,8,Rajasthan,05-05-2020,Deaths,1
754,Sambhal,9,Uttar Pradesh,05-05-2020,Deaths,0
136,Rampur,9,Uttar Pradesh,05-05-2020,Deaths,0
173,Pratapgarh,9,Uttar Pradesh,05-05-2020,Deaths,0
775,Kalimpong,19,West Bengal,05-05-2020,Deaths,1
421,Gwalior,23,Madhya Pradesh,05-05-2020,Deaths,0
469,Banas Kantha,24,Gujarat,05-05-2020,Deaths,1
731,Chhota Udepur,24,Gujarat,05-05-2020,Deaths,0
530,Kolhapur,27,Maharashtra,05-05-2020,Deaths,0
562,Dharwad,29,Karnataka,05-05-2020,Deaths,0
535,Medak,36,Telangana,05-05-2020,Deaths,0
15,Kulgam,1,Jammu & Kashmir,05-05-2020,Deaths,0
24,Kangra,2,Himachal Pradesh,05-05-2020,Deaths,3
68,Hardwar,5,Uttarakhand,05-05-2020,Deaths,0
75,Panipat,6,Haryana,05-05-2020,Deaths,0
149,Budaun,9,Uttar Pradesh,05-05-2020,Deaths,0
145,Mathura,9,Uttar Pradesh,05-05-2020,Deaths,2
124,Dungarpur,8,Rajasthan,05-05-2020,Deaths,0
194,Jaunpur,9,Uttar Pradesh,05-05-2020,Deaths,0
195,Ghazipur,9,Uttar Pradesh,05-05-2020,Deaths,0
133,Muzaffarnagar,9,Uttar Pradesh,05-05-2020,Deaths,0
236,Gaya,10,Bihar,05-05-2020,Deaths,0
224,Bhagalpur,10,Bihar,05-05-2020,Deaths,0
229,Nalanda,10,Bihar,05-05-2020,Deaths,0
230,Patna,10,Bihar,05-05-2020,Deaths,2
322,Kamrup Metropolitan,18,Assam,05-05-2020,Deaths,0
336,Nadia,19,West Bengal,05-05-2020,Deaths,0
777,Paschim Bardhaman,19,West Bengal,05-05-2020,Deaths,1
410,Raipur,22,Chhattisgarh,05-05-2020,Deaths,0
436,Shajapur,23,Madhya Pradesh,05-05-2020,Deaths,1
503,Amravati,27,Maharashtra,05-05-2020,Deaths,10
561,Gadag,29,Karnataka,05-05-2020,Deaths,1
585,North Goa,30,Goa,05-05-2020,Deaths,0
598,Alappuzha,32,Kerala,05-05-2020,Deaths,0
750,Jayashankar Bhupalpally,36,Telangana,05-05-2020,Deaths,0
4,Kargil,37,Ladakh,05-05-2020,Deaths,0
22,Samba,1,Jammu & Kashmir,05-05-2020,Deaths,0
42,Moga,3,Punjab,05-05-2020,Deaths,0
79,Sirsa,6,Haryana,05-05-2020,Deaths,0
76,Sonipat,6,Haryana,05-05-2020,Deaths,0
153,Kheri,9,Uttar Pradesh,05-05-2020,Deaths,0
143,Aligarh,9,Uttar Pradesh,05-05-2020,Deaths,1
148,Mainpuri,9,Uttar Pradesh,05-05-2020,Deaths,1
160,Kannauj,9,Uttar Pradesh,05-05-2020,Deaths,0
130,Udaipur,8,Rajasthan,05-05-2020,Deaths,0
301,Dhubri,18,Assam,05-05-2020,Deaths,0
302,Goalpara,18,Assam,05-05-2020,Deaths,0
328,Jalpaiguri,19,West Bengal,05-05-2020,Deaths,1
344,Paschim Medinipur,19,West Bengal,05-05-2020,Deaths,0
455,Chhindwara,23,Madhya Pradesh,05-05-2020,Deaths,1
724,Agar Malwa,23,Madhya Pradesh,05-05-2020,Deaths,1
471,Mahesana,24,Gujarat,05-05-2020,Deaths,0
726,Botad,24,Gujarat,05-05-2020,Deaths,1
468,Kachchh,24,Gujarat,05-05-2020,Deaths,1
518,Mumbai Suburban,27,Maharashtra,05-05-2020,Deaths,1
525,Osmanabad,27,Maharashtra,05-05-2020,Deaths,0
528,Ratnagiri,27,Maharashtra,05-05-2020,Deaths,1
569,Udupi,29,Karnataka,05-05-2020,Deaths,0
635,Puducherry,34,Puducherry,05-05-2020,Deaths,0
753,Bhadradri Kothagudem,36,Telangana,05-05-2020,Deaths,0
12,Pulwama,1,Jammu & Kashmir,05-05-2020,Deaths,0
6,Rajouri,1,Jammu & Kashmir,05-05-2020,Deaths,0
51,Rupnagar,3,Punjab,05-05-2020,Deaths,1
45,Faridkot,3,Punjab,05-05-2020,Deaths,0
53,Sangrur,3,Punjab,05-05-2020,Deaths,0
67,Udham Singh Nagar,5,Uttarakhand,05-05-2020,Deaths,0
71,Yamunanagar,6,Haryana,05-05-2020,Deaths,0
81,Bhiwani,6,Haryana,05-05-2020,Deaths,0
202,Kasganj,9,Uttar Pradesh,05-05-2020,Deaths,0
107,Karauli,8,Rajasthan,05-05-2020,Deaths,0
170,Banda,9,Uttar Pradesh,05-05-2020,Deaths,0
199,Mirzapur,9,Uttar Pradesh,05-05-2020,Deaths,0
217,Gopalganj,10,Bihar,05-05-2020,Deaths,0
237,Nawada,10,Bihar,05-05-2020,Deaths,0
323,Nalbari,18,Assam,05-05-2020,Deaths,0
304,Morigaon,18,Assam,05-05-2020,Deaths,0
335,Purba Barddhaman,19,West Bengal,05-05-2020,Deaths,1
378,Bhadrak,21,Odisha,05-05-2020,Deaths,0
418,Sheopur,23,Madhya Pradesh,05-05-2020,Deaths,0
423,Shivpuri,23,Madhya Pradesh,05-05-2020,Deaths,0
429,Satna,23,Madhya Pradesh,05-05-2020,Deaths,0
485,Dohad,24,Gujarat,05-05-2020,Deaths,0
478,Porbandar,24,Gujarat,05-05-2020,Deaths,0
483,Kheda,24,Gujarat,05-05-2020,Deaths,0
499,Jalgaon,27,Maharashtra,05-05-2020,Deaths,12
509,Chandrapur,27,Maharashtra,05-05-2020,Deaths,0
590,Wayanad,32,Kerala,05-05-2020,Deaths,0
733,Kumuram Bheem,36,Telangana,05-05-2020,Deaths,0
737,Jagtial,36,Telangana,05-05-2020,Deaths,0
33,Shimla,2,Himachal Pradesh,05-05-2020,Deaths,0
40,Fatehgarh Sahib,3,Punjab,05-05-2020,Deaths,0
54,Barnala,3,Punjab,05-05-2020,Deaths,1
36,Kapurthala,3,Punjab,05-05-2020,Deaths,2
61,Garhwal,5,Uttarakhand,05-05-2020,Deaths,0
72,Kurukshetra,6,Haryana,05-05-2020,Deaths,0
73,Kaithal,6,Haryana,05-05-2020,Deaths,0
77,Jind,6,Haryana,05-05-2020,Deaths,0
80,Hisar,6,Haryana,05-05-2020,Deaths,0
151,Pilibhit,9,Uttar Pradesh,05-05-2020,Deaths,0
155,Hardoi,9,Uttar Pradesh,05-05-2020,Deaths,0
100,Hanumangarh,8,Rajasthan,05-05-2020,Deaths,0
131,Pratapgarh,8,Rajasthan,05-05-2020,Deaths,1
111,Sikar,8,Rajasthan,05-05-2020,Deaths,2
118,Pali,8,Rajasthan,05-05-2020,Deaths,0
158,Rae Bareli,9,Uttar Pradesh,05-05-2020,Deaths,0
174,Kaushambi,9,Uttar Pradesh,05-05-2020,Deaths,0
175,Allahabad,9,Uttar Pradesh,05-05-2020,Deaths,0
277,Imphal West,14,Manipur,05-05-2020,Deaths,0
360,Hazaribagh,20,Jharkhand,05-05-2020,Deaths,0
382,Jajapur,21,Odisha,05-05-2020,Deaths,0
395,Kalahandi,21,Odisha,05-05-2020,Deaths,0
379,Kendrapara,21,Odisha,05-05-2020,Deaths,0
374,Sundargarh,21,Odisha,05-05-2020,Deaths,0
447,Betul,23,Madhya Pradesh,05-05-2020,Deaths,0
729,Gir Somnath,24,Gujarat,05-05-2020,Deaths,0
529,Sindhudurg,27,Maharashtra,05-05-2020,Deaths,1
498,Dhule,27,Maharashtra,05-05-2020,Deaths,3
567,Davanagere,29,Karnataka,05-05-2020,Deaths,3
571,Tumkur,29,Karnataka,05-05-2020,Deaths,2
586,South Goa,30,Goa,05-05-2020,Deaths,0
616,Ariyalur,33,Tamil Nadu,05-05-2020,Deaths,0
746,Nagarkurnool,36,Telangana,05-05-2020,Deaths,0
738,Peddapalli,36,Telangana,05-05-2020,Deaths,0
749,Warangal (Rural),36,Telangana,05-05-2020,Deaths,0
752,Jangaon,36,Telangana,05-05-2020,Deaths,0
14,Anantnag,1,Jammu & Kashmir,05-05-2020,Deaths,1
18,Kishtwar,1,Jammu & Kashmir,05-05-2020,Deaths,0
32,Sirmaur,2,Himachal Pradesh,05-05-2020,Deaths,0
35,Gurdaspur,3,Punjab,05-05-2020,Deaths,1
44,Muktsar,3,Punjab,05-05-2020,Deaths,0
64,Almora,5,Uttarakhand,05-05-2020,Deaths,0
78,Fatehabad,6,Haryana,05-05-2020,Deaths,0
82,Rohtak,6,Haryana,05-05-2020,Deaths,1
152,Shahjahanpur,9,Uttar Pradesh,05-05-2020,Deaths,0
176,Bara Banki,9,Uttar Pradesh,05-05-2020,Deaths,0
188,Gorakhpur,9,Uttar Pradesh,05-05-2020,Deaths,0
